# text	pinyin	sp	aux	code	weight	source
偟	huang	hd	og	hdog	430	chars
偠	yao	yk	ov	ykov	630	chars
偡	zhan	vj	ov	vjov	373	chars
偢	chou	ib	of	ibof	425	chars
偢	qiao	qc	of	qcof	0	chars
偢	qiu	qq	of	qqof	425	chars
偣	an	an	oa	anoa	0	chars
偣	yan	yj	oa	yjoa	469	chars
偣	yin	yn	oa	ynoa	469	chars
偤	qiu	qq	ow	qqow	280	chars
偤	you	yb	ow	ybow	280	chars
健	jian	jm	oq	jmoq	2636	chars
健	qian	qm	oq	qmoq	0	chars
偦	xu	xu	ob	xuob	348	chars
偧	zha	va	on	vaon	286	chars
偨	chai	il	od	ilod	382	chars
偨	ci	ci	od	ciod	382	chars
偩	fu	fu	oc	fuoc	381	chars
偪	bi	bi	ow	biow	29	chars
偪	fu	fu	ow	fuow	0	chars
偫	zhi	vi	oi	vioi	320	chars
偬	zong	zs	op	zsop	100	chars
偭	mian	mm	ol	mmol	469	chars
偮	ji	ji	oj	jioj	329	chars
偯	yi	yi	ov	yiov	284	chars
偰	qi	qi	ok	qiok	415	chars
偰	xie	xx	ok	xxok	415	chars
偱	xun	xp	ou	xpou	420	chars
偲	cai	cl	op	clop	570	chars
偲	sai	sl	op	slop	570	chars
偲	si	si	op	siop	570	chars
偳	duan	dr	ob	drob	309	chars
側	ce	ce	on	ceon	3037	chars
側	ze	ze	on	zeon	0	chars
側	zhai	vl	on	vlon	6	chars
偵	zhen	vf	oc	vfoc	751	chars
偶	ou	ou	ob	ouob	25662	chars
偷	tou	tb	on	tbon	4269	chars
偸	tou	tb	ov	tbov	572	chars
偹	bei	bz	ow	bzow	346	chars
偺	za	za	oa	zaoa	10	chars
偺	zan	zj	oa	zjoa	10	chars
偻	lou	lb	ov	lbov	0	chars
偻	lv	lv	ov	lvov	0	chars
偼	jie	jx	oo	jxoo	365	chars
偽	wei	wz	of	wzof	14	chars
偾	fen	ff	oo	ffoo	0	chars
偿	chang	ih	oi	ihoi	0	chars
傀	gui	gv	oi	gvoi	552	chars
傀	kui	kv	oi	kvoi	552	chars
傁	sou	sb	oe	sboe	242	chars
傂	chi	ii	on	iion	285	chars
傂	si	si	on	sion	0	chars
傂	zhi	vi	on	vion	0	chars
傃	su	su	of	suof	380	chars
傄	xia	xw	ou	xwou	217	chars
傅	fu	fu	oi	fuoi	1947	chars
傆	yuan	yr	of	yrof	489	chars
傇	rong	rs	oj	rsoj	268	chars
傈	li	li	od	liod	702	chars
傉	nu	nu	oi	nuoi	0	chars
傉	ru	ru	oi	ruoi	395	chars
傊	yun	yp	oc	ypoc	249	chars
傋	gou	gb	ob	gbob	455	chars
傋	jiang	jd	ob	jdob	455	chars
傌	ma	ma	of	maof	410	chars
傍	bang	bh	os	bhos	1200	chars
傍	pang	ph	os	phos	0	chars
傍	peng	pg	os	pgos	0	chars
傍	beng	bg	os	bgos	0	chars
傎	dian	dm	oc	dmoc	364	chars
傏	tang	th	or	thor	295	chars
傐	hao	hk	ob	hkob	198	chars
傑	jie	jx	od	jxod	2964	chars
傒	xi	xi	ok	xiok	458	chars
傓	shan	uj	om	ujom	290	chars
傔	jian	jm	oc	jmoc	332	chars
傔	qian	qm	oc	qmoc	332	chars
傕	jue	jt	og	jtog	509	chars
傕	que	qt	og	qtog	509	chars
傖	cang	ch	or	chor	498	chars
傖	chen	if	or	ifor	0	chars
傖	cheng	ig	or	igor	498	chars
傗	chu	iu	ow	iuow	353	chars
傘	san	sj	oj	sjoj	1985	chars
備	bei	bz	ob	bzob	2478	chars
傚	xiao	xc	ok	xcok	233	chars
傛	rong	rs	or	rsor	528	chars
傛	yong	ys	or	ysor	528	chars
傜	yao	yk	ou	ykou	480	chars
傝	ta	ta	om	taom	464	chars
傝	tan	tj	om	tjom	0	chars
傞	cuo	co	om	coom	437	chars
傞	suo	so	om	soom	437	chars
傟	yang	yh	om	yhom	336	chars
傠	fa	fa	oi	faoi	316	chars
傡	bing	by	ot	byot	209	chars
傢	jia	jw	oo	jwoo	1397	chars
傣	dai	dl	oe	dloe	627	chars
傤	zai	zl	oq	zloq	0	chars
傥	tang	th	ou	thou	0	chars
傦	gu	gu	ob	guob	0	chars
傧	bin	bn	oc	bnoc	0	chars
储	chu	iu	oa	iuoa	0	chars
傩	nuo	no	og	noog	0	chars
傪	can	cj	oh	cjoh	411	chars
傫	lei	lz	of	lzof	482	chars
催	cui	cv	og	cvog	3190	chars
傭	yong	ys	ob	ysob	700	chars
傭	chong	is	ob	isob	0	chars
傮	cao	ck	oa	ckoa	0	chars
傮	zao	zk	oa	zkoa	238	chars
傯	zong	zs	op	zsop	501	chars
傰	peng	pg	ob	pgob	289	chars
傱	song	ss	oo	ssoo	336	chars
傲	ao	ao	ok	aook	1383	chars
傳	chuan	ir	oi	iroi	15417	chars
傳	zhuan	vr	oi	vroi	326	chars
傴	kou	kb	or	kbor	435	chars
傴	yu	yu	or	yuor	435	chars
債	zhai	vl	oc	vloc	1681	chars
傶	cou	cb	of	cbof	0	chars
傶	qi	qi	of	qiof	238	chars
傶	zu	zu	of	zuof	238	chars
傷	shang	uh	oh	uhoh	6467	chars
傸	chuang	id	ok	idok	203	chars
傸	qiang	qd	ok	qdok	203	chars
傸	shuang	ud	ok	udok	203	chars
傹	jing	jy	ou	jyou	365	chars
傺	chi	ii	of	iiof	475	chars
傻	sha	ua	oe	uaoe	7993	chars
傼	han	hj	oo	hjoo	238	chars
傽	zhang	vh	oj	vhoj	263	chars
傾	keng	kg	oc	kgoc	0	chars
傾	qing	qy	oc	qyoc	2016	chars
傿	yan	yj	of	yjof	309	chars
僀	di	di	ob	diob	348	chars
僁	xi	xi	op	xiop	235	chars
僁	xie	xx	op	xxop	0	chars
僂	lou	lb	ov	lbov	342	chars
僂	lv	lv	ov	lvov	195	chars
僂	liu	lq	ov	lqov	0	chars
僃	bei	bz	ob	bzob	304	chars
僄	biao	bc	of	bcof	318	chars
僄	piao	pc	of	pcof	318	chars
僅	jin	jn	om	jnom	7387	chars
僆	lian	lm	oj	lmoj	353	chars
僇	lu	lu	oh	luoh	398	chars
僇	liao	lc	oh	lcoh	0	chars
僈	man	mj	oe	mjoe	412	chars
僉	jian	jm	oo	jmoo	555	chars
僉	qian	qm	oo	qmoo	555	chars
僊	qian	qm	ou	qmou	3	chars
僊	xian	xm	ou	xmou	3	chars
僋	lan	lj	oc	ljoc	395	chars
僋	qiu	qq	oc	qqoc	395	chars
僋	tan	tj	oc	tjoc	0	chars
僌	ying	yy	ok	yyok	310	chars
働	dong	ds	os	dsos	503	chars
僎	zhuan	vr	oc	vroc	321	chars
僎	zun	zp	oc	zpoc	0	chars
像	xiang	xd	oo	xdoo	35573	chars
僐	shan	uj	or	ujor	412	chars
僑	qiao	qc	ob	qcob	1072	chars
僒	jiong	js	or	jsor	296	chars
僓	tui	tv	oc	tvoc	245	chars
僔	zun	zp	oi	zpoi	369	chars
僕	pu	pu	oo	puoo	821	chars
僖	xi	xi	or	xior	628	chars
僗	lao	lk	os	lkos	404	chars
僘	chang	ih	ok	ihok	278	chars
僙	guang	gd	oc	gdoc	287	chars
僚	liao	lc	of	lcof	672	chars
僛	qi	qi	oo	qioo	416	chars
僜	cheng	ig	ot	igot	397	chars
僜	deng	dg	ot	dgot	397	chars
僝	chan	ij	od	ijod	345	chars
僝	zhan	vj	od	vjod	0	chars
僝	zhuan	vr	od	vrod	0	chars
僞	wei	wz	of	wzof	1735	chars
僟	ji	ji	oi	jioi	482	chars
僠	bo	bo	ow	boow	0	chars
僠	fan	fj	ow	fjow	290	chars
僡	hui	hv	op	hvop	349	chars
僢	chuan	ir	oq	iroq	354	chars
僢	chun	ip	oq	ipoq	354	chars
僣	jian	jm	oa	jmoa	29	chars
僣	tie	tx	oa	txoa	29	chars
僤	dan	dj	oj	djoj	500	chars
僤	shan	uj	oj	ujoj	0	chars
僤	chan	ij	oj	ijoj	0	chars
僥	jiao	jc	ou	jcou	371	chars
僥	yao	yk	ou	ykou	288	chars
僦	jiu	jq	ou	jqou	736	chars
僧	seng	sg	oa	sgoa	1527	chars
僧	zeng	zg	oa	zgoa	0	chars
僨	fen	ff	oc	ffoc	508	chars
僩	xian	xm	ob	xmob	385	chars
僪	ju	ju	ob	juob	0	chars
僪	jue	jt	ob	jtob	331	chars
僪	yu	yu	ob	yuob	0	chars
僫	e	ee	op	eeop	407	chars
僫	wu	wu	op	wuop	407	chars
僬	jiao	jc	of	jcof	490	chars
僭	jian	jm	oa	jmoa	583	chars
僭	qian	qm	oa	qmoa	583	chars
僮	tong	ts	og	tsog	376	chars
僮	zhuang	vd	og	vdog	244	chars
僯	lin	ln	oq	lnoq	298	chars
僰	bo	bo	do	bodo	526	chars
僱	gu	gu	og	guog	924	chars
僲	xian	xm	oq	xmoq	0	chars
僳	su	su	od	suod	644	chars
僴	xian	xm	oa	xmoa	336	chars
僵	jiang	jd	om	jdom	1022	chars
僵	qiang	qd	om	qdom	0	chars
僶	min	mn	ou	mnou	328	chars
僷	ye	ye	od	yeod	462	chars
僸	jin	jn	of	jnof	445	chars
僸	yin	yn	of	ynof	0	chars
價	ga	ga	oc	gaoc	0	chars
價	jia	jw	oc	jwoc	6517	chars
價	jie	jx	oc	jxoc	2	chars
價	shu	uu	oc	uuoc	0	chars
僺	qiao	qc	od	qcod	306	chars
僻	bei	bz	oj	bzoj	0	chars
僻	pi	pi	oj	pioj	653	chars
僼	feng	fg	ot	fgot	291	chars
僽	chou	ib	op	ibop	387	chars
僽	zhou	vb	op	vbop	387	chars
僾	ai	ai	oe	aioe	616	chars
僿	sai	sl	og	slog	362	chars
僿	shi	ui	og	uiog	362	chars
儀	yi	yi	oi	yioi	2718	chars
儁	jun	jp	os	jpos	3	chars
儁	zun	zp	os	zpos	3	chars
儂	nong	ns	ov	nsov	2673	chars
儃	chan	ij	om	ijom	372	chars
儃	shan	uj	om	ujom	372	chars
儃	tan	tj	om	tjom	372	chars
儃	dan	dj	om	djom	0	chars
億	yi	yi	op	yiop	9467	chars
儅	dang	dh	ow	dhow	49	chars
儆	jing	jy	ok	jyok	620	chars
儇	huan	hr	ov	hrov	472	chars
儇	xuan	xr	ov	xrov	472	chars
儈	kuai	ky	oa	kyoa	587	chars
儉	jian	jm	oo	jmoo	891	chars
儊	chu	iu	oo	iuoo	385	chars
儋	dan	dj	or	djor	525	chars
儌	jiao	jc	ok	jcok	351	chars
儍	sha	ua	oe	uaoe	631	chars
儎	zai	zl	oj	zloj	372	chars
儏	can	cj	od	cjod	0	chars
儐	bin	bn	oc	bnoc	530	chars
儐	pin	pn	oc	pnoc	0	chars
儑	an	an	of	anof	330	chars
儒	ru	ru	ob	ruob	1567	chars
儓	tai	tl	og	tlog	342	chars
儔	chou	ib	oi	iboi	582	chars
儕	chai	il	ox	ilox	538	chars
儕	ji	ji	ox	jiox	538	chars
儕	qi	qi	ox	qiox	538	chars
儖	lan	lj	ot	ljot	366	chars
儗	ni	ni	oo	nioo	408	chars
儗	yi	yi	oo	yioo	0	chars
儗	ai	ai	oo	aioo	0	chars
儘	jin	jn	ot	jnot	986	chars
儙	qian	qm	or	qmor	335	chars
儚	meng	mg	on	mgon	499	chars
儛	wu	wu	oq	wuoq	540	chars
儜	neng	ng	on	ngon	379	chars
儜	ning	ny	on	nyon	379	chars
儝	qiong	qs	od	qsod	191	chars
儞	er	er	ob	erob	443	chars
儞	ni	ni	ob	niob	0	chars
償	chang	ih	oc	ihoc	961	chars
償	shang	uh	oc	uhoc	961	chars
儠	lie	lx	ov	lxov	345	chars
儡	lei	lz	ow	lzow	469	chars
儢	lv	lv	op	lvop	269	chars
儣	kuang	kd	oc	kdoc	344	chars
儤	bao	bk	oe	bkoe	348	chars
儥	du	du	oc	duoc	243	chars
儥	yu	yu	oc	yuoc	243	chars
儦	biao	bc	of	bcof	351	chars
儧	zan	zj	oc	zjoc	233	chars
儨	zhi	vi	oc	vioc	344	chars
儩	si	si	oh	sioh	282	chars
優	you	yb	oe	yboe	2823	chars
優	ou	ou	oe	ouoe	0	chars
儫	hao	hk	oo	hkoo	335	chars
儬	qin	qn	ou	qnou	414	chars
儬	qing	qy	ou	qyou	0	chars
儬	zhen	vf	ou	vfou	414	chars
儭	chen	if	ou	ifou	539	chars
儭	qin	qn	ou	qnou	539	chars
儮	li	li	om	liom	300	chars
儯	teng	tg	of	tgof	270	chars
儰	wei	wz	of	wzof	471	chars
儱	long	ls	op	lsop	442	chars
儲	chu	iu	oa	iuoa	1463	chars
儲	zhu	vu	oa	vuoa	0	chars
儳	chan	ij	oi	ijoi	332	chars
儴	rang	rh	ov	rhov	453	chars
儴	xiang	xd	ov	xdov	0	chars
儵	shu	uu	of	uuof	435	chars
儵	tiao	tc	of	tcof	435	chars
儶	hui	hv	ob	hvob	309	chars
儶	xi	xi	ob	xiob	309	chars
儶	xie	xx	ob	xxob	0	chars
儷	li	li	op	liop	735	chars
儸	luo	lo	og	loog	6	chars
儹	zan	zj	oc	zjoc	382	chars
儺	nuo	no	og	noog	642	chars
儻	dang	dh	of	dhof	534	chars
儻	tang	th	of	thof	534	chars
儼	yan	yj	ok	yjok	632	chars
儽	lei	lz	of	lzof	394	chars
儾	nang	nh	ov	nhov	224	chars
儿	er	er	lu	erlu	0	chars
儿	ren	rf	lu	rflu	500	chars
兀	wu	wu	mu	wumu	814	chars
允	yun	yp	iu	ypiu	1195	chars
允	yan	yj	iu	yjiu	0	chars
兂	zan	zj	ku	zjku	550	chars
元	yuan	yr	mu	yrmu	31862	chars
兄	xiong	xs	ru	xsru	3493	chars
兄	kuang	kd	ru	kdru	0	chars
充	chong	is	yu	isyu	3678	chars
兆	zhao	vk	lo	vklo	2294	chars
兇	xiong	xs	uu	xsuu	1917	chars
先	xian	xm	hu	xmhu	85126	chars
光	guang	gd	fu	gdfu	13217	chars
兊	dui	dv	cu	dvcu	368	chars
兊	rui	rv	cu	rvcu	0	chars
兊	yue	yt	cu	ytcu	0	chars
克	ke	ke	ju	keju	7972	chars
兌	dui	dv	cu	dvcu	1227	chars
兌	rui	rv	cu	rvcu	0	chars
兌	yue	yt	cu	ytcu	0	chars
免	mian	mm	nu	mmnu	3671	chars
免	wen	wf	nu	wfnu	0	chars
兎	tu	tu	hi	tuhi	568	chars
兏	chang	ih	hu	ihhu	284	chars
兏	zhang	vh	hu	vhhu	284	chars
児	er	er	lu	erlu	633	chars
児	ni	ni	lu	nilu	633	chars
兑	dui	dv	cu	dvcu	0	chars
兑	rui	rv	cu	rvcu	0	chars
兑	yue	yt	cu	ytcu	0	chars
兒	er	er	hu	erhu	16366	chars
兒	ni	ni	hu	nihu	0	chars
兓	jin	jn	ku	jnku	285	chars
兓	qin	qn	ku	qnku	0	chars
兔	tu	tu	ni	tuni	2208	chars
兔	chan	ij	ni	ijni	0	chars
兕	si	si	su	sisu	536	chars
兖	yan	yj	yu	yjyu	0	chars
兗	yan	yj	yu	yjyu	573	chars
兘	shi	ui	mr	uimr	479	chars
兙	shi	ui	jj	uijj	288	chars
党	dang	dh	fu	dhfu	1047	chars
兛	qian	qm	jj	qmjj	227	chars
兜	dou	db	hu	dbhu	1492	chars
兝	fen	ff	jh	ffjh	277	chars
兞	mao	mk	ju	mkju	238	chars
兟	shen	uf	hu	ufhu	390	chars
兟	xian	xm	hu	xmhu	390	chars
兟	xin	xn	hu	xnhu	390	chars
兠	dou	db	lu	dblu	511	chars
兡	bai	bl	ja	blja	313	chars
兢	jing	jy	ju	jyju	720	chars
兣	li	li	jg	lijg	247	chars
兤	guang	gd	fc	gdfc	252	chars
兤	huang	hd	fc	hdfc	0	chars
兤	kuang	kd	fc	kdfc	252	chars
入	ri	ri	oh	rioh	0	chars
入	ru	ru	oh	ruoh	11468	chars
兦	wang	wh	vo	whvo	405	chars
兦	wu	wu	vo	wuvo	405	chars
內	na	na	ob	naob	0	chars
內	nei	nz	ob	nzob	41913	chars
全	quan	qr	og	qrog	26794	chars
兩	liang	ld	mo	ldmo	17606	chars
兪	shu	uu	ov	uuov	0	chars
兪	yu	yu	ov	yuov	350	chars
八	ba	ba	ho	baho	7591	chars
公	gong	gs	ci	gsci	5893	chars
公	zhong	vs	ci	vsci	0	chars
六	liu	lq	yc	lqyc	9020	chars
六	lu	lu	yc	luyc	10	chars
兮	xi	xi	cs	xics	1794	chars
兯	han	hj	cl	hjcl	0	chars
兰	lan	lj	tm	ljtm	0	chars
共	gong	gs	tc	gstc	10856	chars
共	hong	hs	tc	hstc	0	chars
兲	tian	tm	mc	tmmc	709	chars
关	guan	gr	ck	grck	0	chars
关	xiao	xc	ck	xcck	2	chars
兴	xing	xy	fc	xyfc	0	chars
兵	bing	by	oc	byoc	5454	chars
其	ji	ji	tc	jitc	30	chars
其	qi	qi	tc	qitc	59042	chars
具	ju	ju	bc	jubc	3189	chars
典	dian	dm	tc	dmtc	1569	chars
典	tian	tm	tc	tmtc	0	chars
兹	ci	ci	ti	citi	0	chars
兹	zi	zi	ti	ziti	0	chars
兺	fen	ff	cp	ffcp	0	chars
养	yang	yh	tl	yhtl	0	chars
兼	jian	jm	cc	jmcc	3852	chars
兽	shou	ub	cr	ubcr	0	chars
兾	ji	ji	cc	jicc	220	chars
兿	yi	yi	ti	yiti	0	chars
冀	ji	ji	lc	jilc	1169	chars
冁	chan	ij	cv	ijcv	0	chars
冂	jiong	js	ls	jsls	648	chars
冃	mao	mk	bm	mkbm	409	chars
冄	ran	rj	bm	rjbm	563	chars
冄	nan	nj	bm	njbm	0	chars
内	na	na	ob	naob	0	chars
内	nei	nz	ob	nzob	0	chars
内	rui	rv	ob	rvob	0	chars
円	yuan	yr	bm	yrbm	689	chars
冇	mao	mk	kb	mkkb	4150	chars
冇	mou	mb	kb	mbkb	4150	chars
冈	gang	gh	bk	ghbk	0	chars
冈	wang	wh	bk	whbk	100	chars
冉	ran	rj	gb	rjgb	1166	chars
冉	nan	nj	gb	njgb	0	chars
冊	ce	ce	bt	cebt	1963	chars
冊	chai	il	bt	ilbt	0	chars
冋	jiong	js	br	jsbr	528	chars
册	ce	ce	bm	cebm	310	chars
册	chai	il	bm	ilbm	0	chars
再	zai	zl	mb	zlmb	121531	chars
冎	gua	gw	bb	gwbb	401	chars
冎	guo	go	bb	gobb	401	chars
冏	jiong	js	br	jsbr	566	chars
冐	mao	mk	ab	mkab	392	chars
冐	mo	mo	ab	moab	392	chars
冑	zhou	vb	lb	vblb	630	chars
冒	mao	mk	au	mkau	4090	chars
冒	mo	mo	au	moau	9	chars
冓	gou	gb	tb	gbtb	338	chars
冔	xu	xu	ad	xuad	272	chars
冕	mian	mm	au	mmau	731	chars
冖	mi	mi	hn	mihn	410	chars
冖	mu	mu	hn	muhn	410	chars
冗	rong	rs	bn	rsbn	600	chars
冘	yin	yn	lu	ynlu	417	chars
冘	you	yb	lu	yblu	417	chars
写	xie	xx	bm	xxbm	0	chars
冚	kan	kj	bu	kjbu	121	chars
军	jun	jp	bq	jpbq	0	chars
农	nong	ns	hv	nshv	0	chars
冝	yi	yi	bm	yibm	294	chars
冞	mi	mi	bd	mibd	418	chars
冟	shi	ui	bp	uibp	300	chars
冠	guan	gr	bi	grbi	2237	chars
冡	meng	mg	bo	mgbo	314	chars
冢	zhong	vs	bo	vsbo	545	chars
冣	ju	ju	be	jube	386	chars
冣	zui	zv	be	zvbe	0	chars
冤	yuan	yr	bi	yrbi	1174	chars
冥	ming	my	bc	mybc	1193	chars
冥	mian	mm	bc	mmbc	0	chars
冦	kou	kb	be	kbbe	395	chars
冧	lin	ln	bd	lnbd	172	chars
冨	fu	fu	bw	fubw	607	chars
冩	xie	xx	bf	xxbf	584	chars
冪	mi	mi	bb	mibb	724	chars
冪	mu	mu	bb	mubb	0	chars
冫	bing	by	im	byim	476	chars
冬	dong	ds	hm	dshm	2791	chars
冭	tai	tl	km	tlkm	623	chars
冮	gang	gh	im	ghim	0	chars
冯	feng	fg	im	fgim	0	chars
冯	ping	py	im	pyim	0	chars
冰	bing	by	ie	byie	5684	chars
冰	ning	ny	ie	nyie	0	chars
冱	hu	hu	im	huim	412	chars
冲	chong	is	il	isil	510	chars
决	jue	jt	ik	jtik	100	chars
冴	hu	hu	ih	huih	465	chars
冴	ya	ya	ih	yaih	0	chars
况	kuang	kd	iu	kdiu	600	chars
冶	ye	ye	ir	yeir	1040	chars
冷	leng	lg	ii	lgii	7003	chars
冷	ling	ly	ii	lyii	0	chars
冸	pan	pj	iq	pjiq	274	chars
冹	fa	fa	ie	faie	0	chars
冹	fu	fu	ie	fuie	322	chars
冺	min	mn	ip	mnip	298	chars
冻	dong	ds	id	dsid	0	chars
冼	sheng	ug	iu	ugiu	0	chars
冼	xian	xm	iu	xmiu	810	chars
冽	lie	lx	in	lxin	642	chars
冾	qia	qw	ir	qwir	376	chars
冾	xia	xw	ir	xwir	376	chars
冿	jian	jm	iq	jmiq	395	chars
净	cheng	ig	id	igid	0	chars
净	jing	jy	id	jyid	0	chars
凁	sou	sb	il	sbil	187	chars
凂	fu	fu	iu	fuiu	334	chars
凂	mei	mz	iu	mziu	334	chars
凂	mian	mm	iu	mmiu	334	chars
凃	tu	tu	id	tuid	470	chars
凄	qi	qi	iv	qiiv	200	chars
凅	gu	gu	ir	guir	2	chars
准	zhun	vp	ig	vpig	1723	chars
凇	song	ss	ii	ssii	610	chars
凈	cheng	ig	id	igid	660	chars
凈	jing	jy	id	jyid	660	chars
凈	zheng	vg	id	vgid	660	chars
凉	liang	ld	if	ldif	100	chars
凊	jing	jy	ib	jyib	596	chars
凊	qing	qy	ib	qyib	596	chars
凋	diao	dc	ir	dcir	859	chars
凌	ling	ly	ie	lyie	2165	chars
凍	dong	ds	iw	dsiw	1740	chars
凎	gan	gj	ic	gjic	273	chars
减	jian	jm	ir	jmir	80	chars
凐	yan	yj	ig	yjig	303	chars
凐	yin	yn	ig	ynig	303	chars
凑	cou	cb	ik	cbik	90	chars
凒	ai	ai	it	aiit	240	chars
凓	li	li	id	liid	272	chars
凔	cang	ch	ir	chir	325	chars
凔	chuang	id	ir	idir	325	chars
凕	ming	my	ic	myic	315	chars
凖	zhun	vp	ij	vpij	470	chars
凗	cui	cv	ig	cvig	317	chars
凘	si	si	il	siil	415	chars
凙	duo	do	ij	doij	0	chars
凚	jin	jn	if	jnif	319	chars
凛	lin	ln	if	lnif	80	chars
凜	lin	ln	id	lnid	785	chars
凝	ning	ny	io	nyio	1800	chars
凞	xi	xi	if	xiif	361	chars
凟	du	du	ic	duic	260	chars
几	ji	ji	hn	jihn	1377	chars
凡	fan	fj	hi	fjhi	5346	chars
凢	fan	fj	hn	fjhn	457	chars
凣	fan	fj	ln	fjln	476	chars
凤	feng	fg	he	fghe	0	chars
凥	ji	ji	sn	jisn	267	chars
凥	ju	ju	sn	jusn	267	chars
処	chu	iu	hn	iuhn	612	chars
凧	jin	jn	hb	jnhb	2	chars
凧	zheng	vg	hb	vghb	401	chars
凨	feng	fg	hi	fghi	445	chars
凩	mu	mu	hd	muhd	283	chars
凪	zhi	vi	hm	vihm	517	chars
凫	fu	fu	pn	fupn	0	chars
凬	feng	fg	ha	fgha	352	chars
凭	ping	py	on	pyon	500	chars
凮	feng	fg	ha	fgha	422	chars
凯	kai	kl	un	klun	0	chars
凰	huang	hd	hg	hdhg	786	chars
凱	kai	kl	un	klun	2785	chars
凲	gan	gj	hc	gjhc	269	chars
凲	jian	jm	hc	jmhc	269	chars
凳	deng	dg	nn	dgnn	837	chars
凴	ping	py	in	pyin	479	chars
凵	kan	kj	vl	kjvl	534	chars
凵	qian	qm	vl	qmvl	0	chars
凵	qu	qu	vl	quvl	534	chars
凶	xiong	xs	uk	xsuk	1064	chars
凷	kuai	ky	ug	kyug	323	chars
凸	die	dx	bs	dxbs	0	chars
凸	gu	gu	bs	gubs	13	chars
凸	tu	tu	bs	tubs	1272	chars
凹	ao	ao	su	aosu	1114	chars
凹	wa	wa	su	wasu	124	chars
凹	yao	yk	su	yksu	0	chars
出	chu	iu	uu	iuuu	55335	chars
击	ji	ji	qu	jiqu	0	chars
凼	dang	dh	ue	dhue	632	chars
函	han	hj	me	hjme	1699	chars
凾	han	hj	ue	hjue	313	chars
凿	zao	zk	tu	zktu	0	chars
凿	zuo	zo	tu	zotu	0	chars
刀	dao	dk	sh	dksh	6269	chars
刁	diao	dc	sm	dcsm	1050	chars
刂	dao	dk	ln	dkln	724	chars
刃	ren	rf	sh	rfsh	1304	chars
刄	ren	rf	sk	rfsk	441	chars
刅	chuang	id	sc	idsc	417	chars
分	fen	ff	ch	ffch	29738	chars
切	qie	qx	ph	qxph	10520	chars
切	qi	qi	ph	qiph	0	chars
刈	yi	yi	kn	yikn	657	chars
刈	gua	gw	kn	gwkn	0	chars
刉	ji	ji	on	jion	218	chars
刉	qi	qi	on	qion	218	chars
刊	kan	kj	mn	kjmn	1264	chars
刋	kan	kj	hn	kjhn	379	chars
刋	qian	qm	hn	qmhn	0	chars
刌	cun	cp	dn	cpdn	268	chars
刍	chu	iu	nm	iunm	0	chars
刎	wen	wf	pn	wfpn	528	chars
刏	gui	gv	on	gvon	228	chars
刏	ji	ji	on	jion	0	chars
刐	dan	dj	bn	djbn	270	chars
刑	xing	xy	mn	xymn	1561	chars
划	guo	go	in	goin	0	chars
划	hua	hw	in	hwin	457	chars
划	huai	hy	in	hyin	0	chars
刓	wan	wj	mn	wjmn	345	chars
刔	jue	jt	dn	jtdn	284	chars
刕	li	li	sh	lish	343	chars
刖	yue	yt	bn	ytbn	563	chars
列	lie	lx	mn	lxmn	7106	chars
刘	liu	lq	yn	lqyn	0	chars
则	ze	ze	bn	zebn	0	chars
刚	gang	gh	bn	ghbn	0	chars
创	chuang	id	on	idon	0	chars
刜	fu	fu	ln	fuln	253	chars
初	chu	iu	lh	iulh	5642	chars
刞	qu	qu	bn	qubn	229	chars
刟	diao	dc	sn	dcsn	188	chars
删	shan	uj	bn	ujbn	100	chars
刡	min	mn	rn	mnrn	236	chars
刢	ling	ly	on	lyon	267	chars
刣	zhong	vs	in	vsin	263	chars
判	pan	pj	fn	pjfn	1948	chars
別	bie	bx	rn	bxrn	48768	chars
刦	jie	jx	gn	jxgn	266	chars
刧	jie	jx	gh	jxgh	342	chars
刨	bao	bk	pn	bkpn	47	chars
刨	pao	pk	pn	pkpn	955	chars
利	li	li	hn	lihn	5815	chars
刪	shan	uj	bn	ujbn	5161	chars
别	bie	bx	rn	bxrn	0	chars
刬	chan	ij	in	ijin	0	chars
刭	jing	jy	nn	jynn	0	chars
刮	gua	gw	hn	gwhn	1975	chars
刯	geng	gg	mn	ggmn	220	chars
到	dao	dk	mn	dkmn	297457	chars
刱	chuang	id	tc	idtc	242	chars
刲	kui	kv	gn	kvgn	348	chars
刳	ku	ku	kn	kukn	478	chars
刳	kua	kw	kn	kwkn	478	chars
刴	duo	do	nn	donn	295	chars
刵	er	er	sn	ersn	294	chars
制	zhi	vi	hn	vihn	2420	chars
刷	shua	uw	sn	uwsn	15120	chars
券	quan	qr	fh	qrfh	1818	chars
券	xuan	xr	fh	xrfh	0	chars
刹	cha	ia	kn	iakn	0	chars
刹	sha	ua	kn	uakn	0	chars
刺	ci	ci	dn	cidn	2238	chars
刻	ke	ke	yn	keyn	3229	chars
刼	jie	jx	gh	jxgh	334	chars
刽	chuang	id	on	idon	0	chars
刽	gui	gv	on	gvon	0	chars
刾	ci	ci	kn	cikn	0	chars
刿	gui	gv	un	gvun	0	chars
剀	kai	kl	un	klun	0	chars
剁	duo	do	hn	dohn	920	chars
剂	ji	ji	yn	jiyn	0	chars
剃	ti	ti	cn	ticn	938	chars
剄	jing	jy	mn	jymn	459	chars
剅	dou	db	mn	dbmn	389	chars
剅	lou	lb	mn	lbmn	389	chars
剆	luo	lo	in	loin	225	chars
